🕘️更新时间,#genre#
翡翠台,http://rihou.cc:555/tv/[Pd]无线翡翠
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct2
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
明珠台,http://rihou.cc:555/tv/[Pd]无线明珠
明珠台,http://hls.168.us.kg/u/84/master.m3u8
明珠台,http://php.jdshipin.com/PLTV/iptv.php?id=mzt
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2
TVB1,https://6.cdn.loc.cc/163189.php?id=tvb1
TVBJ1,http://php.jdshipin.com/TVOD/iptv.php?id=j1
TVBJ1,https://6.cdn.loc.cc/163189.php?id=j1
TVB plus,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbp
TVB plus,https://cdn6.163189.xyz/163189/tvbp
TVB星河,http://rihou.cc:555/tv/[Pd]无线星河
TVB星河,http://rihou.cc:555/tv/[PL]无线星河
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxh
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
TVB千禧经典,http://php.jdshipin.com/smt.php?id=Tvbclassic
TVB娱乐新闻台,http://rihou.cc:555/tv/[PL]无线娱乐
TVB娱乐新闻台,http://php.jdshipin.com/smt.php?id=Tvbentertainment
TVB娱乐新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
ViuTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv2
RHK31,http://rihou.cc:555/tv/[PL]RTHK-31
RHK31,http://php.jdshipin.com/TVOD/iptv.php?id=rthk31
RHK32,http://rihou.cc:555/tv/[PL]RTHK-32
RHK32,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk32
RHK32,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
无线新闻台,http://php.jdshipin.com/smt.php?id=inews_twn
无线新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=wxxw
无线新闻台,https://tv.iill.top/tvb/4
无线新闻台,https://stream1.freetv.fun/afb8519f6f276c74e63a0b8ee0454563e51a306ab426f5cff8d31283c9202743.m3u8
无线新闻台,https://stream1.freetv.fun/b9fc79702a33d75d0fa4c22a19341be1a7120d111c47d9e109566b9d42020383.ctv
凤凰中文HD,http://rihou.cc:555/tv/[PL]凤凰中文
凤凰中文HD,http://[2409:8087:2001:20:2800:0:df6e:eb24]:80/wh7f454c46tw3553140416_-2021535160/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8
凤凰中文HD,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV43.m3u8
凤凰中文HD,https://stream1.freetv.fun/e0c859ca201f3d03836f51e08e68b5d21c2f94462c3bc7686058368b63bb6deb.ctv
凤凰中文HD,https://stream1.freetv.fun/c8ad10f8d135ebbea6b77779874c1d8a6da07d925786ac11f855c0dfa87b4487.m3u8
凤凰资讯HD,http://rihou.cc:555/tv/[PL]凤凰资讯
凤凰资讯HD,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
凤凰香港台,http://rihou.cc:555/tv/[PL]凤凰香港
凤凰香港台,http://[2409:8087:2001:20:2800:0:df6e:eb1d]:80/ott.mobaibox.com/PLTV/1/224/3221228530/1.m3u8
凤凰香港台,https://stream1.freetv.fun/1d0cd71c154df6f70ed3dbf11b59922a12c9ad1ec4f8f1913fdcc17065a24041.ctv
镜新闻,http://rihou.cc:555/tv/[Hk]%E9%97%BD%E9%95%9C%E6%96%B0%E9%97%BB
镜新闻,https://d36dgdk71xuzzg.cloudfront.net/v1/manifest/3a2ac8e6b6c76471996ebf627393d9c9417a60b6/linetv-6-627778910172-MediaTailor-production/c9b2313d-efdd-4777-9fae-573be8a86755/0.m3u8
镜新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV70.m3u8
欧洲华文电视台1,http://oh.eztv.vip/live/eztv1.m3u8
澳视Macau,http://php.jdshipin.com/TVOD/iptv.php?id=as
翡翠台北美版(TVB J1),http://php.jdshipin.com/TVOD/iptv.php?id=j1
TVB J1,http://php.jdshipin.com/TVOD/iptv.php?id=tvbj1
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=j2
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=tvbp
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv2
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv2
HOY剧集台,http://cdn.163189.xyz/163189/hoyjj
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb24]:80/wh7f454c46tw3553140416_-2021535160/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8
凤凰中文,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV43.m3u8
凤凰中文,https://stream1.freetv.fun/e0c859ca201f3d03836f51e08e68b5d21c2f94462c3bc7686058368b63bb6deb.ctv
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/wh7f454c46tw3352677969_1732462333/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
凤凰资讯,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV22.m3u8
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk2
凤凰香港,http://[2409:8087:2001:20:2800:0:df6e:eb1d]:80/ott.mobaibox.com/PLTV/1/224/3221228530/1.m3u8
凤凰香港,https://stream1.freetv.fun/1d0cd71c154df6f70ed3dbf11b59922a12c9ad1ec4f8f1913fdcc17065a24041.ctv
美亚电影,http://php.jdshipin.com/TVOD/iptv.php?id=meiya
重温经典,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
广东珠江,http://php.jdshipin.com/TVOD/iptv.php?id=gdzj
广东珠江,https://php.17186.eu.org/gdtv/web/gdzj.m3u8
广东珠江,https://stream1.freetv.fun/943a56c1980ac8d65adeb0603437a8cd8da6241b019e93bba89c37ff050946e5.m3u8
广东珠江,https://stream1.freetv.fun/cd093c8b92ae68affb34b3b0f147bbdac575b4eee76ac0410e85d2777d808b6e.ctv
广东珠江,https://stream1.freetv.fun/dc7f3b675a2baae6a354ab6794efeb7a0a09c2f8b595fb26bed508d7950e80b6.ctv
广东体育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty
澳视澳门,http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳视卫星,http://php.jdshipin.com/TVOD/iptv.php?id=as
澳门体育,http://cdn6.163189.xyz/163189/amty
澳门综艺,http://cdn6.163189.xyz/163189/amzy
澳门莲花,http://cdn6.163189.xyz/163189/amlh
RTHK31,http://php.jdshipin.com/TVOD/iptv.php?id=rthk31
RTHK32,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
CCTV1港澳版,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
CCTV1港澳版,https://live.metshop.top/bestv.php?id=cctv1hd8m/8000000
CCTV1港澳版,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001022/index.m3u8
CCTV1港澳版,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226895/1.m3u8?
CCTV1港澳版,https://stream1.freetv.fun/9c278a43d5bf7e515412f079507a71cfb8a263ff4938b30757880c9c7cd972b7.m3u8
八度空间,http://cdn6.163189.xyz/163189/8tv
八度空间,http://php.jdshipin.com/smt.php?id=TV8
CH5,http://cdn6.163189.xyz/163189/ch5
CH8,http://cdn6.163189.xyz/163189/ch8
CHU,http://cdn6.163189.xyz/163189/chu
龙华电影,http://cdn8.163189.xyz/163189/lhdy
龙华经典,http://cdn8.163189.xyz/163189/lhjd
龙华卡通,http://cdn8.163189.xyz/163189/lhkt
龙华偶像,http://cdn8.163189.xyz/163189/lhox
龙华日韩,http://cdn8.163189.xyz/163189/lhrh
龙华戏剧,http://cdn8.163189.xyz/163189/lhxj
龙华洋片,http://cdn8.163189.xyz/163189/lhyp
HOY资讯台,http://php.jdshipin.com:8880/smt.php?id=hoycaijing_twn
Astro AOD,http://php.jdshipin.com/TVOD/iptv.php?id=aod
Astro AEC,http://php.jdshipin.com/smt.php?id=AEC
爱奇艺,http://php.jdshipin.com/smt.php?id=Qiyi
Astro QJ,http://php.jdshipin.com/smt.php?id=Quanjia
Astro欢喜台,http://php.jdshipin.com/smt.php?id=Huahee
亚洲武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
TVB生活台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbsh
NOW新闻台,https://cdn.163189.xyz/163189/now
翡翠台(字幕),https://mytv.cdn.loc.cc/o12.php?id=fct
翡翠台(字幕),http://r.jdshipin.com/n90gt
翡翠台(字幕),http://r.jdshipin.com/qClQf
翡翠台(字幕),http://r.jdshipin.com/62WM7
翡翠台(字幕),https://stream1.freetv.fun/829b7e0470319a0e8fff9a9cc0eccdf0f87d0785005387b2a9f38fd9c7cde69c.ctv
明珠台(字幕),https://mytv.cdn.loc.cc/o12.php?id=mzt
明珠台(字幕),https://stream1.freetv.fun/9355776363cced50b636fb90bd1d63ba128a62b87206583d553b215847a74d2d.ctv
明珠台(字幕),https://stream1.freetv.fun/a4ef3a05fe986f663938806c799210b5063fd8a4be0058da04fd45fe000a7e24.ctv
明珠台(字幕),https://stream1.freetv.fun/e56abfec74a8d135ddfc2c074a81751b6fc41d0272d5f5519c218b2e56d3265f.ctv
明珠台(字幕),https://stream1.freetv.fun/18147fe9227d749afdbf2b79ad6a6182ecd2276f2338a696d0c23d998e2763b2.ctv
翡翠剧集台,https://6.cdn.loc.cc/163189.php?id=tvbd
CCTV13,http://cdn3.163189.xyz/163189/cctv13
CCTV13,http://pull-hls-f11.douyincdn.com/media/stream-695463869641654956.m3u8?arch_hrchy=w1&exp_hrchy=w1&expire=1774237159&major_anchor_level=common&sign=f4a61f9c77210365df05b23dfc826a52&t_id=037-202603161139195D604AC09886F513985D-gkmqiV
CCTV13,https://live.metshop.top/bestv.php?id=cctv13xwhd8m/8000000
CCTV13,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001328/index.m3u8
CCTV13,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226316/1.m3u8?
第一财经,http://cdn3.163189.xyz/163189/dycj
第一财经,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001017/index.m3u8
五星体育,http://cdn3.163189.xyz/163189/wxty
五星体育,https://live.metshop.top/bestv.php?id=wxtyhd8m/8000000
五星体育,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001018/index.m3u8
海峡卫视,http://cdn3.163189.xyz/163189/hxws
海峡卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/haixiaws/51/20230724/01.m3u8?&HlsSubType=&encrypt=

Malaysia,#genre#
Astro AOD(多音轨字幕),https://o11.163189.xyz/stream/live/aod/
Astro AEC(多音轨字幕),https://o11.163189.xyz/stream/live/aec/
Astro QJ(多音轨字幕),https://o11.163189.xyz/stream/live/qj/
TVB星河(多音轨字幕),https://o11.163189.xyz/stream/live/tvbxh/
爱奇艺,https://o11.163189.xyz/stream/live/iqiyi/
千禧经典台,https://o11.163189.xyz/stream/live/tvbc/
ASTRO-HD,https://smt.1678520.xyz/smt3.2.1.php?id=Aodhd
ASTRO-AEC,https://smt.1678520.xyz/smt3.2.1.php?id=AEC
ASTRO-欢喜台,http://php.jdshipin.com/smt.php?id=Huahee
ASTRO-QJ,https://smt.1678520.xyz/smt3.2.1.php?id=Quanjia
Astro AOD,http://php.jdshipin.com/smt.php?id=Aodhd
华丽翡翠台,http://r.jdshipin.com/thuYX
Astro欢喜台,https://cdn9.163189.xyz/smt3.1.1.php?id=Huahee
Astr,https://cdn9.163189.xyz/smt1.1.php?id=Huahee
Astr,http://php.jdshipin.com:8880/smt.php?id=Huahee
Astr QJ,https://cdn9.163189.xyz/smt3.1.1.php?id=Quanjia
Astr QJ,http://php.jdshipin.com:8880/smt.php?id=Quanjia
Astr QJ,https://cdn9.163189.xyz/smt1.1.php?id=Quanjia
Astr-AeC,https://cdn9.163189.xyz/smt1.1.php?id=AEC
Astr-AeC,http://php.jdshipin.com:8880/smt.php?id=AEC
Astr-AeC,https://cdn9.163189.xyz/smt3.1.1.php?id=AEC
Astr-AoD,https://cdn9.163189.xyz/smt1.1.php?id=Aodhd
Astr-AoD,http://php.jdshipin.com:8880/smt.php?id=Aodhd
Astr-AoD,https://cdn9.163189.xyz/smt3.1.1.php?id=Aodhd
Astr欢喜,https://smt.1678520.xyz/smt3.2.1.php?id=Huahee
Astr爱奇艺,https://smt.1678520.xyz/smt3.2.1.php?id=Qiyi
Astr爱奇艺,http://php.jdshipin.com:8880/smt.php?id=Qiyi
Astr爱奇艺,https://cdn9.163189.xyz/smt3.1.1.php?id=Qiyi
Astr爱奇艺,https://cdn9.163189.xyz/smt1.1.php?id=Qiyi

Taiwan,#genre#
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
中天新闻,http://free.cnlive.club/channel/41d8a09d/index.m3u8?q=1760217407316
中天新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV28.m3u8
東森新聞台HD,http://free.cnlive.club/channel/n88aa83/index.m3u8?q=1760217407316

Movie,#genre#
天映频道,http://cdn10.163189.xyz/163189/typd
天映频道,http://php.jdshipin.com/smt.php?id=Celestial
天映频道,http://php.jdshipin.com:8880/smt.php?id=Celestial
天映频道,https://cdn9.163189.xyz/smt3.1.1.php?id=Celestial
天映频道,https://smt.1678520.xyz/smt3.2.1.php?id=Celestial
天映经典,http://cdn10.163189.xyz/163189/ccm
天映经典,https://smt.1678520.xyz/smt3.2.1.php?id=Celestial2
天映经典,https://cdn9.163189.xyz/smt3.1.1.php?id=Celestial2
天映经典,https://cdn9.163189.xyz/smt1.1.php?id=Celestial2
天映经典,http://php.jdshipin.com:8880/smt.php?id=Celestial2
美亚电影,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
美亚电影,https://cdn9.163189.xyz/smt1.1.php?id=meiyamovie_twn
美亚电影,https://cdn9.163189.xyz/smt3.1.1.php?id=meiyamovie_twn
美亚电影,https://smt.1678520.xyz/smt3.2.1.php?id=meiyamovie_twn
星卫电影台,https://k0udeyd8ye5y1czw240ex951x2c10x5302xx1cz.djvod.ndcimgs.com/bs3/video-hls/5240782769998279315_5b89d96c2cad3de2_4681_hlsb.m3u8?x-ks-ptid=178957423116&x-kcdn-pid=12021&kwai-not-alloc=self-cdn&kcdntag=p:Guangdong;i:ChinaTelecom;ft:UNKNOWN;h:UNKNOWN;pn:webserverHls&ocid=63&ss=vpm
邵氏动作,http://38.75.136.137:98/gslb/dsdqpub/lbssdz.m3u8?auth=testpub
邵氏喜剧,http://38.75.136.137:98/gslb/dsdqpub/lbssxj.m3u8?auth=testpub
邵氏电影,http://38.75.136.137:98/gslb/dsdqpub/lbssdy.m3u8?auth=testpub
邵氏武侠,http://38.75.136.137:98/gslb/dsdqpub/lbsswx.m3u8?auth=testpub
经典电影重温,https://yylunbo.ottiptv.cc/yy/1382793140
龙华偶像,http://rihou.cc:555/tv/[Pd]龙华偶像
龙华偶像,http://cdn8.163189.xyz/163189/lhox
龙华偶像,https://cdn8.163189.xyz/163189/lhox
龙华卡通,http://cdn8.163189.xyz/163189/lhkt
龙华戏剧,http://rihou.cc:555/tv/[Pd]龙华戏剧
龙华戏剧,https://cdn8.163189.xyz/163189/lhxj
龙华戏剧,http://cdn8.163189.xyz/163189/lhxj
龙华日韩,http://rihou.cc:555/tv/[Pd]龙华日韩
龙华日韩,http://cdn8.163189.xyz/163189/lhrh
龙华日韩,https://cdn8.163189.xyz/163189/lhrh
龙华洋片,http://cdn8.163189.xyz/163189/lhyp
龙华电影,http://rihou.cc:555/tv/[Pd]龙华电影
龙华电影,https://cdn8.163189.xyz/163189/lhdy
龙华电影,http://cdn8.163189.xyz/163189/lhdy
龙华经典,http://rihou.cc:555/tv/[Pd]龙华经典
龙华经典,http://cdn8.163189.xyz/163189/lhjd
龙华经典,https://cdn8.163189.xyz/163189/lhjd
美亚电影频标,http://php.jdshipin.com/PLTV/iptv.php?id=meiya
恐怖电影院,https://yylunbo.ottiptv.cc/yy/24066336
龙腾功夫,http://yylunbo.ottiptv.cc/yy/1356261006
星光经典,http://yylunbo.ottiptv.cc/yy/1353422557
CCTV6电影,https://live.metshop.top/bestv.php?id=cctv6hd8m/8000000
CCTV6电影,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001188/index.m3u8
CCTV6电影,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226468/1.m3u8?
CCTV6电影,https://stream1.freetv.fun/0b6828c3f7e40c98b538764059111a4f65cbd261f3a668fd325fb520d1ff3a12.m3u8
CCTV6电影,https://stream1.freetv.fun/ab50853718b89e30007be237ab4886d89319090af994921dbb401225abb40a4a.m3u8
美亚电影(台湾),http://php.jdshipin.com/TVOD/iptv.php?id=meiya
CHC家庭影院,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC动作电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC影迷电影,http://38.75.136.137:98/gslb/dsdqpub/chchd.m3u8?auth=testpub
Y+剧场,http://hms3659nc3747353871.live.aikan.miguvideo.com/PLTV/88888888/224/3221230226/1.m3u8?tenantId=8601&accountinfo=~~V2.0~SSxnh2gPZaV_9wZMz86ofwc38bf04ecfc078f584095a9c6e91b9e1~3twbaBwUaqzfkJ5qW9C0gp1C11OJXhanim-P8XrfoHFX-jV3R0FL2wbo-VR8pOhzd5938d01ed8f640cebb709a281e7b1d3~ExtInfo9W1qynAo8QtSBzK-JlHBbQ3bb1f3410d135b117fdf58086980a86d:20240603131532:UTC,c864060416ccf5986b3e5940417477879245774,117.148.130.144,20240603131532,4444444684,c864060416ccf5986b3e5940417477879245774,-1,0,1,,,2,1000000201,,,2,23,0,241,9ec0a2dcdcfd4259318d50a38cde552c,,,1,1,140151867,END&fbl=

Documentary,#genre#
动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
US National Geographic,http://1tv41.icu:8080/live/6eTxFb/839668/46722.m3u8
US National Geographic,http://cord-cutter.net:8080/live/Rw83jK/946540/46722.m3u8
US National Geographic (East),http://cord-cutter.net:8080/live/Rw83jK/946540/9277.m3u8
National Geographic,http://nocable.cc:8080/rex800@hotmail.com/R07053636260B/9277
Outdoor Channel (1080p),https://amg00718-outdoorchannela-outdoortv-samsungau-uc7mp.amagi.tv/playlist/amg00718-outdoorchannela-outdoortv-samsungau/playlist.m3u8
Discovery Channel,https://d24aqelmrau4kx.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-l1oas691aj7p2/WBTV_IT.m3u8
BBC Earth,https://dbrb49pjoymg4.cloudfront.net/10001/99951231/hls/playlist.m3u8?ads.xumo_channelId=99951231&ads._fw_ifa_type=&ads._fw_did=a5d70bda-ead6-4221-80e1-4c11aafacc36&ads.amznappId=&ads.lat=&ads.lon=&ads.os=&ads.osv=&ads.asnw=&ads.caid=BBCEarth&ads.csid=xumo_web_BBCEarth_ssai&ads._fw_is_lat=0&ads._fw_us_privacy=&ads._fw_coppa=0&ads.genre=&ads._fw_content_category=&ads._fw_content_language=en&ads._fw_content_genre=&ads._fw_content_rating=&ads.xumo_contentId=3921&ads.xumo_contentName=BBCEarth&ads.xumo_providerId=3921&ads.xumo_providerName=BBCEarth&ads._fw_deviceMake=GitHubAction&ads._fw_device_model=PythonScript&ads.channelId=99951231&ads.xumo_platform=web&ads.site_id=&ads.appName=xumo&ads.appVersion=1.0.0&ads._fw_app_bundle=web.xumo.com&ads._fw_app_store_url=
Love Nature,https://dbrb49pjoymg4.cloudfront.net/10001/99991398/hls/playlist.m3u8?ads.xumo_channelId=99991398&ads._fw_ifa_type=&ads._fw_did=2908ba3b-f9d5-4873-a431-f30ef89f13b0&ads.amznappId=&ads.lat=&ads.lon=&ads.os=&ads.osv=&ads.asnw=&ads.caid=LoveNature&ads.csid=xumo_web_LoveNature_ssai&ads._fw_is_lat=0&ads._fw_us_privacy=&ads._fw_coppa=0&ads.genre=&ads._fw_content_category=&ads._fw_content_language=en&ads._fw_content_genre=&ads._fw_content_rating=&ads.xumo_contentId=1852&ads.xumo_contentName=LoveNature&ads.xumo_providerId=1852&ads.xumo_providerName=LoveNature&ads._fw_deviceMake=GitHubAction&ads._fw_device_model=PythonScript&ads.channelId=99991398&ads.xumo_platform=web&ads.site_id=&ads.appName=xumo&ads.appVersion=1.0.0&ads._fw_app_bundle=web.xumo.com&ads._fw_app_store_url=

Hongkong2,#genre#
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://r.jdshipin.com/0Rp07
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/wh7f454c46tw3352677969_1732462333/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
凤凰资讯,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV22.m3u8
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
凤凰中文,https://smt.1678520.xyz/smt3.2.1.php?id=phoenixtv_hd
凤凰中文,https://cdn9.163189.xyz/smt1.1.php?id=phoenixtv_hd
凤凰中文,http://r.jdshipin.com/cCCzW
澳门综艺,http://cdn6.163189.xyz/163189/amzy
TVB翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct2
TVB翡翠台,https://mytv.cdn.loc.cc/o12.php?id=fct
TVB翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3&token=512df05ba47edb46400575c93e179adb7981226d414516400ed1d382cb126adc517715d4ccd3a2276bf3c7b72d52f58905225cf0b1cc461b7888443f
TVB翡翠台,http://r.jdshipin.com/n90gt
TVB翡翠台,http://r.jdshipin.com/qClQf
翡翠台,https://cdn9.163189.xyz/smt3.1.1.php?id=jade_twn
翡翠台,http://r.jdshipin.com/62WM7
翡翠台,https://cdn9.163189.xyz/smt1.1.php?id=jade_twn
翡翠台,http://r.jdshipin.com/n90gt
翡翠台,http://r.jdshipin.com/qClQf
翡翠台2,http://r.jdshipin.com/qrfbg
明珠台,https://cdn9.163189.xyz/smt1.1.php?id=pearl_twn
明珠台,https://cdn9.163189.xyz/smt3.1.1.php?id=pearl_twn
明珠台,http://php.jdshipin.com:8880/smt.php?id=pearl_twn
明珠台,https://smt.1678520.xyz/smt3.2.1.php?id=pearl_twn
明珠台,http://r.jdshipin.com/ZQ4kN
Plus综合频美,https://cdn6.101.qzz.io/163189/tvbp
RTHK-31,https://cdn9.163189.xyz/smt1.1.php?id=rhk31_twn
RTHK-31,https://cdn9.163189.xyz/smt3.1.1.php?id=rhk31_twn
RTHK-31,http://php.jdshipin.com:8880/smt.php?id=rhk31_twn
RTHK-31,https://smt.1678520.xyz/smt3.2.1.php?id=rhk31_twn
RTHK-32,https://cdn9.163189.xyz/smt1.1.php?id=rhk32_twn
RTHK-32,https://smt.1678520.xyz/smt3.2.1.php?id=rhk32_twn
RTHK-32,https://cdn9.163189.xyz/smt3.1.1.php?id=rhk32_twn
RTHK-32,http://php.jdshipin.com:8880/smt.php?id=rhk32_twn
TVB Plus,http://r.jdshipin.com/Nr5jq
TVB Plus,http://r.jdshipin.com/ndGgS
TVBPlus,https://cdn9.163189.xyz/smt1.1.php?id=j2_twn
TVBPlus,http://php.jdshipin.com:8880/smt.php?id=j2_twn
TVBPlus,https://cdn9.163189.xyz/smt3.1.1.php?id=j2_twn
TVB明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt
TVB明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2
TVB明珠台,https://mytv.cdn.loc.cc/o12.php?id=mzt
TVB明珠台,https://stream1.freetv.fun/9355776363cced50b636fb90bd1d63ba128a62b87206583d553b215847a74d2d.ctv
TVB明珠台,https://stream1.freetv.fun/a4ef3a05fe986f663938806c799210b5063fd8a4be0058da04fd45fe000a7e24.ctv
TVB星河,http://r.jdshipin.com/sXuuD
TVB星河,http://r.jdshipin.com/Voac4
星河,https://smt.1678520.xyz/smt3.2.1.php?id=Xinhe
星河,https://cdn9.163189.xyz/smt1.1.php?id=Xinhe
星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe
星河,https://cdn9.163189.xyz/smt3.1.1.php?id=Xinhe
无线功夫粤,http://rihou.cc:555/tv/[Pd]无线功夫
无线千禧台,https://cdn9.163189.xyz/smt1.1.php?id=Tvbclassic
无线千禧台,https://smt.1678520.xyz/smt3.2.1.php?id=Tvbclassic
无线千禧台,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic
无线千禧台,https://cdn9.163189.xyz/smt3.1.1.php?id=Tvbclassic
无线华丽台,http://php.jdshipin.com:8880/smt.php?id=Tvbjade
无线华丽台,https://cdn9.163189.xyz/smt1.1.php?id=Tvbjade
无线华丽台,https://cdn9.163189.xyz/smt3.1.1.php?id=Tvbjade
无线华丽台,https://smt.1678520.xyz/smt3.2.1.php?id=Tvbjade
无线娱乐台,https://cdn9.163189.xyz/smt1.1.php?id=Tvbentertainment
无线娱乐台,https://cdn9.163189.xyz/smt3.1.1.php?id=Tvbentertainment
无线新闻,http://r.jdshipin.com/CkuBd
无线新闻,http://hls.168.us.kg/u/83/master.m3u8
无线新闻,https://tv.iill.top/tvb/4
无线新闻,https://stream1.freetv.fun/afb8519f6f276c74e63a0b8ee0454563e51a306ab426f5cff8d31283c9202743.m3u8
无线新闻,https://stream1.freetv.fun/b9fc79702a33d75d0fa4c22a19341be1a7120d111c47d9e109566b9d42020383.ctv
无线新闻台,https://cdn9.163189.xyz/smt1.1.php?id=inews_twn
无线新闻台,https://cdn9.163189.xyz/smt3.1.1.php?id=inews_twn
无线新闻台,https://tv.iill.top/tvb/4
无线新闻台,https://stream1.freetv.fun/afb8519f6f276c74e63a0b8ee0454563e51a306ab426f5cff8d31283c9202743.m3u8
无线新闻台,https://stream1.freetv.fun/b9fc79702a33d75d0fa4c22a19341be1a7120d111c47d9e109566b9d42020383.ctv
hoy77,http://hls.168.us.kg/u/77/master.m3u8
now新闻,http://hls.168.us.kg/u/332/master.m3u8
TVB J1美频高,http://php.jdshipin.com/PLTV/iptv.php?id=j1
tvbplus,http://hls.168.us.kg/u/82/master.m3u8
VIU6TV,https://smt.1678520.xyz/smt3.2.1.php?id=viusix_twn
VIU6TV,https://cdn9.163189.xyz/smt3.1.1.php?id=viusix_twn
VIU6TV,http://php.jdshipin.com:8880/smt.php?id=viusix_twn
VIU6TV,https://cdn9.163189.xyz/smt1.1.php?id=viusix_twn
ViuTV,http://r.jdshipin.com/vSJvl
VIUTV,https://smt.1678520.xyz/smt3.2.1.php?id=viu1_twn
VIUTV,https://cdn9.163189.xyz/smt3.1.1.php?id=viu1_twn
VIUTV,http://php.jdshipin.com:8880/smt.php?id=viu1_twn
